 latitude  |  longitude  | speed 
 45.632467 | -122.670468 |     0
 45.637985 | -122.642048 |     0
 45.637903 |  -122.64106 |     0
 45.637305 |  -122.63018 |     0
 45.643153 | -122.608878 |     0
 45.644618 | -122.601278 |     0
 45.645045 | -122.598603 |     0
 45.650927 | -122.583667 |     0
 45.655835 | -122.585387 |     0
 45.655835 | -122.585385 |     0
 45.655835 | -122.585385 |     0
 45.656018 | -122.588415 |     0
 45.656008 | -122.588467 |     0
 45.653452 | -122.587202 |     0
 45.653452 | -122.587202 |     0
 45.653445 | -122.587195 |     0
 45.653425 | -122.587172 |     0
 45.645273 |  -122.59805 |     0
 45.644978 |  -122.59998 |     0
 45.644978 | -122.599982 |     0
 45.644978 | -122.599982 |     0
 45.644242 | -122.604592 |     0
 45.644242 | -122.604592 |     0
 45.644242 | -122.604592 |     0
 45.643402 | -122.608417 |     0
 45.642385 | -122.612392 |     0
 45.638568 | -122.625993 |     0
 45.638053 | -122.641252 |     0
 45.633297 | -122.658137 |     0
 45.629187 |  -122.67273 |     0
 45.629185 |  -122.67273 |     0
 45.629185 |  -122.67273 |     0
  45.62918 | -122.672732 |     0
 45.631697 |  -122.67049 |     0
  45.63306 | -122.670452 |     0
 45.634813 | -122.670402 |     0
 45.634868 | -122.669463 |     0
 45.633218 | -122.658463 |     0
 45.637982 | -122.642073 |     0
 45.637892 |  -122.64103 |     0
 45.637627 | -122.637613 |     0
 45.640223 |  -122.62019 |     0
  45.64975 | -122.586072 |     0
 45.653262 | -122.586703 |     0
 45.656177 | -122.583948 |     0
 45.655917 | -122.587185 |     0
 45.656075 | -122.588178 |     0
 45.653235 | -122.586933 |     0
 45.652837 | -122.586368 |     0
 45.651075 |  -122.58387 |     0
  45.64699 |  -122.59315 |     0
  45.64425 | -122.604602 |     0
 45.638095 | -122.641677 |     0
 45.638478 | -122.647248 |     0
 45.638478 | -122.647248 |     0
 45.638478 | -122.647248 |     0
  45.63495 | -122.671333 |     0
 45.634948 | -122.671333 |     0
 45.634948 | -122.671333 |     0
 45.632697 |  -122.67272 |     0
 45.628837 | -122.672735 |     0
 45.631687 | -122.670505 |     0
 45.633232 | -122.658467 |     0
 45.635683 | -122.653997 |     0
 45.638422 | -122.647755 |     0
 45.638285 | -122.645868 |     0
   45.6379 | -122.641233 |     0
 45.637892 | -122.641052 |     0
 45.639298 | -122.623397 |     0
 45.639298 | -122.623397 |     0
 45.639298 | -122.623397 |     0
 45.639303 |  -122.62338 |     0
  45.64391 | -122.605917 |     0
 45.644633 | -122.601188 |     0
 45.645007 | -122.598847 |     0
 45.645025 | -122.598707 |     0
 45.649722 | -122.586067 |     0
 45.650808 | -122.583847 |     0
 45.650808 | -122.583847 |     0
 45.653808 | -122.587262 |     0
 45.656192 | -122.583948 |     0
 45.656137 | -122.587485 |     0
 45.656137 | -122.587485 |     0
 45.656137 | -122.587485 |     0
 45.656085 | -122.588163 |     0
  45.65454 | -122.588048 |     0
  45.65453 | -122.588045 |     0
 45.646907 | -122.593323 |     0
 45.645325 | -122.597785 |     0
  45.64427 |  -122.60451 |     0
 45.642307 | -122.612665 |     0
 45.642172 |  -122.61319 |     0
 45.642172 |  -122.61319 |     0
 45.640158 | -122.620982 |     0
 45.639943 | -122.621782 |     0
 45.639713 |  -122.62255 |     0
   45.6386 | -122.625942 |     0
 45.637507 | -122.632087 |     0
 45.637752 | -122.637397 |     0
 45.638027 | -122.640912 |     0
   45.6385 |  -122.64754 |     0
 45.632637 |  -122.67269 |     0
 45.628918 | -122.672732 |     0
 45.626558 | -122.671703 |     0
 45.631407 | -122.670498 |     0
   45.6332 | -122.658323 |     0
 45.635803 | -122.653845 |     0
 45.637898 | -122.641177 |     0
  45.64508 | -122.598383 |     0
 45.649693 | -122.586122 |     0
 45.649693 | -122.586122 |     0
   45.6535 | -122.586963 |     0
 45.655835 | -122.585378 |     0
 45.655835 | -122.585377 |     0
 45.655835 | -122.585377 |     0
  45.65598 |   -122.5873 |     0
 45.654693 | -122.588167 |     0
 45.651012 | -122.583797 |     0
 45.638092 |  -122.64161 |     0
 45.638498 | -122.647527 |     0
 45.634948 | -122.670217 |     0
 45.634948 | -122.670217 |     0
 45.628908 | -122.672733 |     0
 45.626632 | -122.671893 |     0
 45.626633 | -122.671878 |     0
 45.631778 | -122.670493 |     0
 45.633527 | -122.659508 |     0
 45.633205 | -122.658405 |     0
 45.638362 | -122.647822 |     0
 45.637915 |  -122.64121 |     0
 45.640122 | -122.620463 |     0
 45.643987 | -122.605437 |     0
  45.64468 | -122.600978 |     0
  45.64971 | -122.586108 |     0
 45.650868 | -122.583768 |     0
 45.656183 | -122.587532 |     0
 45.654715 | -122.588178 |     0
 45.654715 | -122.588178 |     0
 45.652805 | -122.586293 |     0
 45.651062 | -122.583848 |     0
 45.651062 | -122.583848 |     0
 45.646937 | -122.593267 |     0
 45.644985 | -122.600025 |     0
 45.644258 | -122.604613 |     0
 45.644258 | -122.604613 |     0
 45.638075 | -122.641597 |     0
