,County,TotalPop,State
863,Mobile County,4125,Alabama
864,Mobile County,3304,Alabama
865,Mobile County,1343,Alabama
866,Mobile County,1967,Alabama
867,Mobile County,1264,Alabama
868,Mobile County,0,Alabama
869,Monroe County,1215,Alabama
870,Monroe County,1725,Alabama
871,Monroe County,1219,Alabama
872,Monroe County,6086,Alabama
873,Monroe County,3174,Alabama
874,Monroe County,6919,Alabama
875,Monroe County,1407,Alabama
876,Montgomery County,363,Alabama
877,Montgomery County,1304,Alabama
878,Montgomery County,1322,Alabama
879,Montgomery County,4082,Alabama
880,Montgomery County,2549,Alabama
881,Montgomery County,1602,Alabama
882,Montgomery County,1420,Alabama
883,Montgomery County,2357,Alabama
884,Montgomery County,1706,Alabama
885,Montgomery County,3274,Alabama
886,Montgomery County,1433,Alabama
887,Montgomery County,1721,Alabama
888,Montgomery County,3659,Alabama
889,Montgomery County,3297,Alabama
890,Montgomery County,3452,Alabama
891,Montgomery County,5064,Alabama
892,Montgomery County,3226,Alabama
893,Montgomery County,3105,Alabama
894,Montgomery County,4343,Alabama
895,Montgomery County,4041,Alabama
896,Montgomery County,4196,Alabama
897,Montgomery County,1078,Alabama
898,Montgomery County,2474,Alabama
899,Montgomery County,1563,Alabama
900,Montgomery County,2448,Alabama
901,Montgomery County,5722,Alabama
902,Montgomery County,4450,Alabama
903,Montgomery County,4812,Alabama
904,Montgomery County,7768,Alabama
905,Montgomery County,2829,Alabama
906,Montgomery County,4100,Alabama
907,Montgomery County,5597,Alabama
908,Montgomery County,3648,Alabama
909,Montgomery County,6305,Alabama
910,Montgomery County,3596,Alabama
911,Montgomery County,4936,Alabama
912,Montgomery County,917,Alabama
913,Montgomery County,2082,Alabama
914,Montgomery County,6328,Alabama
915,Montgomery County,4386,Alabama
916,Montgomery County,9183,Alabama
917,Montgomery County,4329,Alabama
918,Montgomery County,7746,Alabama
919,Montgomery County,2864,Alabama
920,Montgomery County,5184,Alabama
921,Montgomery County,1709,Alabama
922,Montgomery County,2564,Alabama
923,Montgomery County,5313,Alabama
924,Montgomery County,1201,Alabama
925,Montgomery County,7912,Alabama
926,Montgomery County,3519,Alabama
927,Montgomery County,3582,Alabama
928,Montgomery County,4082,Alabama
929,Montgomery County,4877,Alabama
930,Montgomery County,1861,Alabama
931,Montgomery County,4565,Alabama
932,Montgomery County,1438,Alabama
933,Montgomery County,3900,Alabama
934,Montgomery County,1711,Alabama
935,Montgomery County,1332,Alabama
936,Montgomery County,2157,Alabama
937,Montgomery County,4608,Alabama
938,Montgomery County,3196,Alabama
939,Montgomery County,3523,Alabama
940,Montgomery County,2209,Alabama
941,Morgan County,4044,Alabama
942,Morgan County,3580,Alabama
943,Morgan County,2894,Alabama
944,Morgan County,3978,Alabama
945,Morgan County,3087,Alabama
946,Morgan County,4037,Alabama
947,Morgan County,2948,Alabama
948,Morgan County,4921,Alabama
949,Morgan County,3323,Alabama
950,Morgan County,5542,Alabama
951,Morgan County,990,Alabama
952,Morgan County,2430,Alabama
953,Morgan County,6061,Alabama
954,Morgan County,4626,Alabama
955,Morgan County,3879,Alabama
956,Morgan County,4618,Alabama
957,Morgan County,6389,Alabama
958,Morgan County,8274,Alabama
959,Morgan County,3794,Alabama
960,Morgan County,3735,Alabama
961,Morgan County,5849,Alabama
962,Morgan County,5120,Alabama
963,Morgan County,4519,Alabama
964,Morgan County,5801,Alabama
965,Morgan County,5793,Alabama
966,Morgan County,2893,Alabama
967,Morgan County,6032,Alabama
968,Perry County,1041,Alabama
969,Perry County,5701,Alabama
970,Perry County,2938,Alabama
971,Pickens County,4951,Alabama
972,Pickens County,3643,Alabama
973,Pickens County,1981,Alabama
974,Pickens County,4539,Alabama
975,Pickens County,5056,Alabama
976,Pike County,1870,Alabama
977,Pike County,1622,Alabama
978,Pike County,2693,Alabama
979,Pike County,5767,Alabama
980,Pike County,7424,Alabama
981,Pike County,6968,Alabama
982,Pike County,3146,Alabama
983,Pike County,3797,Alabama
984,Randolph County,3527,Alabama
985,Randolph County,2968,Alabama
986,Randolph County,4052,Alabama
987,Randolph County,4852,Alabama
988,Randolph County,4941,Alabama
989,Randolph County,2190,Alabama
990,Russell County,2549,Alabama
991,Russell County,2946,Alabama
992,Russell County,6263,Alabama
993,Russell County,3188,Alabama
994,Russell County,2211,Alabama
995,Russell County,7694,Alabama
996,Russell County,3850,Alabama
997,Russell County,3246,Alabama
998,Russell County,6399,Alabama
999,Russell County,11448,Alabama
1000,Russell County,3552,Alabama
1001,Russell County,1690,Alabama
1002,Russell County,3444,Alabama
1003,St. Clair County,9417,Alabama
1004,St. Clair County,5096,Alabama
1005,St. Clair County,4510,Alabama
1006,St. Clair County,6745,Alabama
1007,St. Clair County,5456,Alabama
1008,St. Clair County,6495,Alabama
1009,St. Clair County,7069,Alabama
1010,St. Clair County,6082,Alabama
1011,St. Clair County,5528,Alabama
1012,St. Clair County,5531,Alabama
1013,St. Clair County,3810,Alabama
1014,St. Clair County,11461,Alabama
1015,St. Clair County,9737,Alabama
1016,Shelby County,4117,Alabama
1017,Shelby County,886,Alabama
1018,Shelby County,3114,Alabama
1019,Shelby County,3394,Alabama
1020,Shelby County,4613,Alabama
1021,Shelby County,8686,Alabama
1022,Shelby County,4293,Alabama
1023,Shelby County,7800,Alabama
1024,Shelby County,5674,Alabama
1025,Shelby County,7999,Alabama
1026,Shelby County,6030,Alabama
1027,Shelby County,4203,Alabama
1028,Shelby County,3615,Alabama
1029,Shelby County,3363,Alabama
1030,Shelby County,5805,Alabama
1031,Shelby County,5681,Alabama
1032,Shelby County,4097,Alabama
1033,Shelby County,2424,Alabama
1034,Shelby County,5665,Alabama
1035,Shelby County,5738,Alabama
1036,Shelby County,4436,Alabama
1037,Shelby County,1244,Alabama
1038,Shelby County,5168,Alabama
1039,Shelby County,4044,Alabama
1040,Shelby County,6800,Alabama
1041,Shelby County,1848,Alabama
1042,Shelby County,6003,Alabama
1043,Shelby County,2440,Alabama
1044,Shelby County,2371,Alabama
1045,Shelby County,3064,Alabama
1046,Shelby County,3037,Alabama
1047,Shelby County,1435,Alabama
1048,Shelby County,3443,Alabama
1049,Shelby County,2197,Alabama
1050,Shelby County,3021,Alabama
1051,Shelby County,7119,Alabama
1052,Shelby County,2656,Alabama
1053,Shelby County,7375,Alabama
1054,Shelby County,8237,Alabama
1055,Shelby County,6026,Alabama
1056,Shelby County,3334,Alabama
1057,Shelby County,7372,Alabama
1058,Shelby County,4603,Alabama
1059,Shelby County,3975,Alabama
1060,Shelby County,3798,Alabama
1061,Shelby County,4016,Alabama
1062,Shelby County,2462,Alabama
1063,Shelby County,0,Alabama
1064,Sumter County,5584,Alabama
1065,Sumter County,1716,Alabama
1066,Sumter County,4617,Alabama
1067,Sumter County,1167,Alabama
1068,Talladega County,4941,Alabama
1069,Talladega County,4802,Alabama
1070,Talladega County,3515,Alabama
1071,Talladega County,4023,Alabama
1072,Talladega County,2931,Alabama
1073,Talladega County,4819,Alabama
1074,Talladega County,2711,Alabama
1075,Talladega County,2977,Alabama
1076,Talladega County,2708,Alabama
1077,Talladega County,2864,Alabama
1078,Talladega County,3244,Alabama
1079,Talladega County,2958,Alabama
1080,Talladega County,4981,Alabama
1081,Talladega County,2822,Alabama
1082,Talladega County,5900,Alabama
1083,Talladega County,2931,Alabama
1084,Talladega County,5633,Alabama
1085,Talladega County,4466,Alabama
1086,Talladega County,4232,Alabama
1087,Talladega County,2201,Alabama
1088,Talladega County,3061,Alabama
1089,Talladega County,2168,Alabama
1090,Tallapoosa County,2501,Alabama
1091,Tallapoosa County,4090,Alabama
1092,Tallapoosa County,4297,Alabama
1093,Tallapoosa County,4571,Alabama
1094,Tallapoosa County,5963,Alabama
1095,Tallapoosa County,4441,Alabama
1096,Tallapoosa County,4156,Alabama
1097,Tallapoosa County,2820,Alabama
1098,Tallapoosa County,1794,Alabama
1099,Tallapoosa County,6123,Alabama
1100,Tuscaloosa County,4579,Alabama
1101,Tuscaloosa County,2991,Alabama
1102,Tuscaloosa County,5888,Alabama
1103,Tuscaloosa County,3650,Alabama
1104,Tuscaloosa County,10903,Alabama
1105,Tuscaloosa County,2859,Alabama
1106,Tuscaloosa County,4730,Alabama
1107,Tuscaloosa County,6473,Alabama
1108,Tuscaloosa County,3342,Alabama
1109,Tuscaloosa County,3028,Alabama
1110,Tuscaloosa County,4033,Alabama
1111,Tuscaloosa County,2552,Alabama
1112,Tuscaloosa County,4178,Alabama
1113,Tuscaloosa County,4965,Alabama
1114,Tuscaloosa County,3180,Alabama
1115,Tuscaloosa County,2214,Alabama
1116,Tuscaloosa County,4870,Alabama
1117,Tuscaloosa County,10477,Alabama
1118,Tuscaloosa County,6699,Alabama
1119,Tuscaloosa County,7388,Alabama
1120,Tuscaloosa County,2762,Alabama
1121,Tuscaloosa County,4821,Alabama
1122,Tuscaloosa County,3035,Alabama
1123,Tuscaloosa County,2896,Alabama
1124,Tuscaloosa County,7307,Alabama
1125,Tuscaloosa County,2521,Alabama
1126,Tuscaloosa County,2094,Alabama
1127,Tuscaloosa County,3521,Alabama
1128,Tuscaloosa County,2794,Alabama
1129,Tuscaloosa County,4461,Alabama
1130,Tuscaloosa County,3566,Alabama
1131,Tuscaloosa County,2887,Alabama
1132,Tuscaloosa County,1844,Alabama
1133,Tuscaloosa County,2913,Alabama
1134,Tuscaloosa County,5931,Alabama
1135,Tuscaloosa County,7453,Alabama
1136,Tuscaloosa County,3805,Alabama
1137,Tuscaloosa County,5168,Alabama
1138,Tuscaloosa County,3096,Alabama
1139,Tuscaloosa County,2686,Alabama
1140,Tuscaloosa County,7410,Alabama
1141,Tuscaloosa County,1681,Alabama
1142,Tuscaloosa County,6964,Alabama
1143,Tuscaloosa County,4550,Alabama
1144,Tuscaloosa County,1702,Alabama
1145,Tuscaloosa County,5091,Alabama
1146,Tuscaloosa County,2466,Alabama
1147,Walker County,2954,Alabama
1148,Walker County,4470,Alabama
1149,Walker County,6807,Alabama
1150,Walker County,1834,Alabama
1151,Walker County,2529,Alabama
1152,Walker County,2915,Alabama
1153,Walker County,6032,Alabama
1154,Walker County,4844,Alabama
1155,Walker County,3788,Alabama
1156,Walker County,3220,Alabama
1157,Walker County,2931,Alabama
1158,Walker County,3863,Alabama
1159,Walker County,3497,Alabama
1160,Walker County,3209,Alabama
1161,Walker County,1497,Alabama
1162,Walker County,4419,Alabama
1163,Walker County,3678,Alabama
1164,Walker County,2440,Alabama
1165,Washington County,2611,Alabama
1166,Washington County,3560,Alabama
1167,Washington County,3426,Alabama
1168,Washington County,5046,Alabama
1169,Washington County,2103,Alabama
1170,Wilcox County,1530,Alabama
1171,Wilcox County,4518,Alabama
1172,Wilcox County,3244,Alabama
1173,Wilcox County,1627,Alabama
1174,Winston County,2516,Alabama
1175,Winston County,2514,Alabama
1176,Winston County,2797,Alabama
1177,Winston County,5163,Alabama
1178,Winston County,4111,Alabama
1179,Winston County,4674,Alabama
1180,Winston County,2193,Alabama
1181,Aleutians East Borough,3338,Alaska
1182,Aleutians West Census Area,975,Alaska
1183,Aleutians West Census Area,4809,Alaska
1184,Anchorage Municipality,5514,Alaska
1185,Anchorage Municipality,5198,Alaska
1186,Anchorage Municipality,5077,Alaska
1187,Anchorage Municipality,6022,Alaska
1188,Anchorage Municipality,11902,Alaska
1189,Anchorage Municipality,3508,Alaska
1190,Anchorage Municipality,8920,Alaska
1191,Anchorage Municipality,5198,Alaska
1192,Anchorage Municipality,1908,Alaska
1193,Anchorage Municipality,6536,Alaska
1194,Anchorage Municipality,6173,Alaska
1195,Anchorage Municipality,5330,Alaska
1196,Anchorage Municipality,5383,Alaska
1197,Anchorage Municipality,7102,Alaska
1198,Anchorage Municipality,4932,Alaska
1199,Anchorage Municipality,5475,Alaska
1200,Anchorage Municipality,2746,Alaska
1201,Anchorage Municipality,3448,Alaska
1202,Anchorage Municipality,964,Alaska
1203,Anchorage Municipality,3933,Alaska
1204,Anchorage Municipality,3223,Alaska
1205,Anchorage Municipality,4847,Alaska
1206,Anchorage Municipality,5416,Alaska
1207,Anchorage Municipality,4107,Alaska
1208,Anchorage Municipality,4778,Alaska
1209,Anchorage Municipality,7136,Alaska
1210,Anchorage Municipality,5508,Alaska
1211,Anchorage Municipality,6206,Alaska
1212,Anchorage Municipality,6124,Alaska
1213,Anchorage Municipality,4792,Alaska
1214,Anchorage Municipality,5142,Alaska
1215,Anchorage Municipality,4157,Alaska
1216,Anchorage Municipality,3352,Alaska
1217,Anchorage Municipality,3684,Alaska
1218,Anchorage Municipality,5338,Alaska
1219,Anchorage Municipality,3104,Alaska
1220,Anchorage Municipality,6885,Alaska
1221,Anchorage Municipality,5143,Alaska
1222,Anchorage Municipality,9642,Alaska
1223,Anchorage Municipality,3047,Alaska
1224,Anchorage Municipality,4802,Alaska
1225,Anchorage Municipality,5275,Alaska
1226,Anchorage Municipality,5447,Alaska
1227,Anchorage Municipality,6195,Alaska
1228,Anchorage Municipality,6062,Alaska
1229,Anchorage Municipality,10325,Alaska
1230,Anchorage Municipality,6758,Alaska
1231,Anchorage Municipality,9908,Alaska
1232,Anchorage Municipality,6202,Alaska
1233,Anchorage Municipality,8097,Alaska
1234,Anchorage Municipality,5145,Alaska
1235,Anchorage Municipality,5096,Alaska
1236,Anchorage Municipality,4070,Alaska
1237,Anchorage Municipality,5393,Alaska
1238,Anchorage Municipality,2550,Alaska
1239,Bethel Census Area,10094,Alaska
1240,Bethel Census Area,6408,Alaska
1241,Bethel Census Area,1455,Alaska
1242,Bristol Bay Borough,917,Alaska
1243,Denali Borough,2303,Alaska
1244,Dillingham Census Area,2740,Alaska
1245,Dillingham Census Area,2234,Alaska
1246,Fairbanks North Star Borough,1330,Alaska
1247,Fairbanks North Star Borough,3514,Alaska
1248,Fairbanks North Star Borough,4087,Alaska
1249,Fairbanks North Star Borough,4504,Alaska
1250,Fairbanks North Star Borough,2733,Alaska
1251,Fairbanks North Star Borough,4565,Alaska
1252,Fairbanks North Star Borough,4329,Alaska
1253,Fairbanks North Star Borough,5794,Alaska
1254,Fairbanks North Star Borough,6220,Alaska
1255,Fairbanks North Star Borough,1633,Alaska
1256,Fairbanks North Star Borough,9219,Alaska
1257,Fairbanks North Star Borough,7726,Alaska
1258,Fairbanks North Star Borough,6762,Alaska
1259,Fairbanks North Star Borough,6842,Alaska
1260,Fairbanks North Star Borough,11119,Alaska
1261,Fairbanks North Star Borough,4543,Alaska
1262,Fairbanks North Star Borough,1220,Alaska
1263,Fairbanks North Star Borough,3160,Alaska
1264,Fairbanks North Star Borough,10731,Alaska
1265,Haines Borough,2537,Alaska
1266,Hoonah-Angoon Census Area,62,Alaska
1267,Hoonah-Angoon Census Area,2084,Alaska
1268,Juneau City and Borough,4695,Alaska
1269,Juneau City and Borough,7400,Alaska
1270,Juneau City and Borough,6057,Alaska
1271,Juneau City and Borough,4990,Alaska
1272,Juneau City and Borough,3221,Alaska
1273,Juneau City and Borough,6071,Alaska
1274,Kenai Peninsula Borough,478,Alaska
1275,Kenai Peninsula Borough,6069,Alaska
1276,Kenai Peninsula Borough,1170,Alaska
1277,Kenai Peninsula Borough,6426,Alaska
1278,Kenai Peninsula Borough,6769,Alaska
1279,Kenai Peninsula Borough,7634,Alaska
1280,Kenai Peninsula Borough,10535,Alaska
1281,Kenai Peninsula Borough,3701,Alaska
1282,Kenai Peninsula Borough,2331,Alaska
1283,Kenai Peninsula Borough,4372,Alaska
1284,Kenai Peninsula Borough,3080,Alaska
1285,Kenai Peninsula Borough,931,Alaska
1286,Kenai Peninsula Borough,4465,Alaska
1287,Ketchikan Gateway Borough,3482,Alaska
1288,Ketchikan Gateway Borough,4940,Alaska
1289,Ketchikan Gateway Borough,2953,Alaska
1290,Ketchikan Gateway Borough,2370,Alaska
1291,Kodiak Island Borough,1825,Alaska
1292,Kodiak Island Borough,7279,Alaska
1293,Kodiak Island Borough,2581,Alaska
1294,Kodiak Island Borough,724,Alaska
1295,Kodiak Island Borough,1364,Alaska
1296,Kusilvak Census Area,8129,Alaska
1297,Lake and Peninsula Borough,1301,Alaska
1298,Matanuska-Susitna Borough,580,Alaska
1299,Matanuska-Susitna Borough,1903,Alaska
1300,Matanuska-Susitna Borough,2136,Alaska
1301,Matanuska-Susitna Borough,6769,Alaska
1302,Matanuska-Susitna Borough,2068,Alaska
1303,Matanuska-Susitna Borough,2123,Alaska
1304,Matanuska-Susitna Borough,1653,Alaska
1305,Matanuska-Susitna Borough,2025,Alaska
1306,Matanuska-Susitna Borough,5533,Alaska
1307,Matanuska-Susitna Borough,7441,Alaska
1308,Matanuska-Susitna Borough,4581,Alaska
1309,Matanuska-Susitna Borough,3203,Alaska
1310,Matanuska-Susitna Borough,3810,Alaska
1311,Matanuska-Susitna Borough,4722,Alaska
1312,Matanuska-Susitna Borough,6355,Alaska
1313,Matanuska-Susitna Borough,5764,Alaska
1314,Matanuska-Susitna Borough,2981,Alaska
1315,Matanuska-Susitna Borough,3721,Alaska
1316,Matanuska-Susitna Borough,4093,Alaska
1317,Matanuska-Susitna Borough,5319,Alaska
1318,Matanuska-Susitna Borough,6693,Alaska
1319,Matanuska-Susitna Borough,5732,Alaska
1320,Matanuska-Susitna Borough,5574,Alaska
1321,Matanuska-Susitna Borough,6356,Alaska
1322,Nome Census Area,5860,Alaska
1323,Nome Census Area,4009,Alaska
1324,North Slope Borough,4444,Alaska
1325,North Slope Borough,2530,Alaska
1326,North Slope Borough,2783,Alaska
1327,Northwest Arctic Borough,4439,Alaska
1328,Northwest Arctic Borough,3276,Alaska
1329,Petersburg Borough,3275,Alaska
1330,Prince of Wales-Hyder Census Area,2228,Alaska
1331,Prince of Wales-Hyder Census Area,2561,Alaska
1332,Prince of Wales-Hyder Census Area,0,Alaska
1333,Prince of Wales-Hyder Census Area,1684,Alaska
1334,Sitka City and Borough,3445,Alaska
1335,Sitka City and Borough,5365,Alaska
1336,Skagway Municipality,1038,Alaska
1337,Southeast Fairbanks Census Area,2135,Alaska
1338,Southeast Fairbanks Census Area,4754,Alaska
1339,Valdez-Cordova Census Area,1727,Alaska
1340,Valdez-Cordova Census Area,3175,Alaska
1341,Valdez-Cordova Census Area,4537,Alaska
1342,Wrangell City and Borough,2475,Alaska
1343,Yakutat City and Borough,682,Alaska
1344,Yukon-Koyukuk Census Area,1224,Alaska
